<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,D,20171221,000000,802.8600000,845.0000000,767.6800000,796.9800000,149184
GDAX.ETH-USD,D,20171222,000000,796.9900000,799.9500000,460.0000000,682.1100000,295048
GDAX.ETH-USD,D,20171223,000000,682.1100000,774.9900000,670.0000000,732.8000000,120571
GDAX.ETH-USD,D,20171224,000000,732.7600000,734.8600000,641.1400000,697.0400000,101974
GDAX.ETH-USD,D,20171225,000000,697.0500000,759.8800000,693.5000000,740.5000000,78876
GDAX.ETH-USD,D,20171226,000000,740.5000000,771.0000000,738.0700000,755.0700000,67446
GDAX.ETH-USD,D,20171227,000000,755.0600000,767.0000000,706.0000000,739.9900000,75816
GDAX.ETH-USD,D,20171228,000000,740.0000000,742.3100000,676.0300000,719.5000000,104228
GDAX.ETH-USD,D,20171229,000000,719.5000000,755.0000000,713.0000000,748.8900000,95200
GDAX.ETH-USD,D,20171230,000000,748.9000000,748.9000000,691.1000000,710.5800000,86799
GDAX.ETH-USD,D,20171231,000000,710.5800000,751.0000000,699.0000000,741.2700000,59271
GDAX.ETH-USD,D,20180101,000000,741.2400000,764.9700000,727.1400000,759.0300000,55669
GDAX.ETH-USD,D,20180102,000000,759.0300000,878.5000000,759.0200000,865.0000000,195947
GDAX.ETH-USD,D,20180103,000000,865.0000000,949.9800000,850.1100000,938.3100000,166268
GDAX.ETH-USD,D,20180104,000000,938.1600000,994.8900000,906.0100000,949.0000000,174236
GDAX.ETH-USD,D,20180105,000000,949.0000000,1015.0000000,935.0000000,969.2700000,163404
GDAX.ETH-USD,D,20180106,000000,969.2700000,1009.1100000,961.2300000,1006.6800000,78601
GDAX.ETH-USD,D,20180107,000000,1006.6800000,1118.3000000,1003.0200000,1118.3000000,109091
GDAX.ETH-USD,D,20180108,000000,1118.3000000,1228.9900000,950.2300000,1137.0100000,210414
GDAX.ETH-USD,D,20180109,000000,1137.0100000,1297.5800000,1119.0000000,1290.0100000,153762
GDAX.ETH-USD,D,20180110,000000,1290.7300000,1386.7400000,1207.6100000,1246.9400000,215403
GDAX.ETH-USD,D,20180111,000000,1246.9500000,1335.0000000,1083.9700000,1137.0100000,195941
GDAX.ETH-USD,D,20180112,000000,1137.0100000,1285.0000000,1089.1800000,1260.0000000,121268
GDAX.ETH-USD,D,20180113,000000,1260.0000000,1419.9600000,1259.9900000,1386.0200000,113288
GDAX.ETH-USD,D,20180114,000000,1386.0100000,1389.1100000,1256.0100000,1365.4600000,80214
GDAX.ETH-USD,D,20180115,000000,1365.4600000,1380.9700000,1269.0000000,1278.6300000,76235
GDAX.ETH-USD,D,20180116,000000,1278.7700000,1285.5700000,852.0000000,1080.0000000,233112
GDAX.ETH-USD,D,20180117,000000,1080.0100000,1164.0000000,757.0000000,1028.0600000,358282
GDAX.ETH-USD,D,20180118,000000,1028.3100000,1100.0000000,951.0000000,1025.7800000,193348
GDAX.ETH-USD,D,20180119,000000,1025.7700000,1093.0000000,993.4000000,1037.4500000,100652
GDAX.ETH-USD,D,20180120,000000,1037.4500000,1164.9700000,1036.0800000,1150.0200000,96555
GDAX.ETH-USD,D,20180121,000000,1150.0200000,1151.0000000,1010.0100000,1047.1300000,84421
GDAX.ETH-USD,D,20180122,000000,1047.1300000,1080.0000000,917.0000000,999.6800000,110311
GDAX.ETH-USD,D,20180123,000000,999.6900000,1019.0000000,905.0000000,984.0300000,116916
GDAX.ETH-USD,D,20180124,000000,984.0300000,1056.9900000,952.0000000,1056.9900000,99516
GDAX.ETH-USD,D,20180125,000000,1056.9900000,1098.7400000,1015.0000000,1040.0000000,92749
GDAX.ETH-USD,D,20180126,000000,1040.0000000,1071.7500000,987.5400000,1045.5700000,76781
GDAX.ETH-USD,D,20180127,000000,1045.5800000,1116.9400000,1030.0000000,1100.0000000,65615
GDAX.ETH-USD,D,20180128,000000,1100.0000000,1224.0000000,1087.9400000,1215.0100000,98406
GDAX.ETH-USD,D,20180129,000000,1215.0100000,1221.7400000,1137.2000000,1162.2700000,73597
GDAX.ETH-USD,D,20180130,000000,1162.2800000,1171.0000000,1025.0000000,1054.3900000,115741
GDAX.ETH-USD,D,20180131,000000,1054.3900000,1121.0300000,1013.2500000,1105.0100000,93585
GDAX.ETH-USD,D,20180201,000000,1105.0100000,1143.0000000,930.0000000,1017.4800000,157292
GDAX.ETH-USD,D,20180202,000000,1017.5000000,1020.4800000,726.4300000,911.9900000,246733
GDAX.ETH-USD,D,20180203,000000,912.0000000,998.0000000,841.6100000,969.4000000,112741
GDAX.ETH-USD,D,20180204,000000,969.4000000,970.4000000,783.2700000,826.0000000,114029
GDAX.ETH-USD,D,20180205,000000,826.0100000,857.5000000,615.0000000,693.5400000,242736
GDAX.ETH-USD,D,20180206,000000,694.3000000,807.5000000,555.5600000,783.8300000,357153
GDAX.ETH-USD,D,20180207,000000,783.8500000,864.6800000,718.0300000,750.0400000,175999
GDAX.ETH-USD,D,20180208,000000,750.0500000,843.0000000,747.8200000,812.0000000,100329
GDAX.ETH-USD,D,20180209,000000,812.0000000,879.0000000,780.0000000,875.9900000,92572
GDAX.ETH-USD,D,20180210,000000,875.9900000,908.7600000,815.0000000,849.4700000,92587
GDAX.ETH-USD,D,20180211,000000,849.4600000,851.7700000,780.0000000,811.3500000,57971
GDAX.ETH-USD,D,20180212,000000,811.3800000,874.0300000,810.9900000,864.4000000,50649
GDAX.ETH-USD,D,20180213,000000,864.4000000,867.4800000,826.0000000,840.4900000,40193
GDAX.ETH-USD,D,20180214,000000,840.4900000,924.7000000,839.4500000,920.2600000,82887
GDAX.ETH-USD,D,20180215,000000,920.2400000,948.2300000,905.4900000,929.3000000,44738
GDAX.ETH-USD,D,20180216,000000,929.3000000,944.9200000,910.8000000,936.0200000,31486
GDAX.ETH-USD,D,20180217,000000,936.0200000,976.7900000,934.2000000,974.9900000,30102
GDAX.ETH-USD,D,20180218,000000,975.0000000,982.9900000,909.2800000,912.4100000,30699
GDAX.ETH-USD,D,20180219,000000,913.4000000,956.0000000,911.0000000,939.0100000,19017
GDAX.ETH-USD,D,20180220,000000,939.0100000,958.0000000,875.0000000,884.7600000,39451
GDAX.ETH-USD,D,20180221,000000,884.7700000,908.1700000,817.0100000,840.3400000,41660
GDAX.ETH-USD,D,20180222,000000,840.3100000,870.0000000,790.0100000,806.0000000,39881
GDAX.ETH-USD,D,20180223,000000,806.0000000,883.8900000,786.5900000,854.0100000,37014
GDAX.ETH-USD,D,20180224,000000,854.0100000,874.6600000,808.5000000,833.2000000,21183
GDAX.ETH-USD,D,20180225,000000,833.2000000,849.2600000,816.8900000,841.9600000,15091
GDAX.ETH-USD,D,20180226,000000,842.7900000,877.5000000,835.2100000,867.0900000,22141
GDAX.ETH-USD,D,20180227,000000,867.1000000,894.0000000,861.0000000,871.0700000,22724
GDAX.ETH-USD,D,20180228,000000,871.5900000,887.5000000,848.2100000,849.9900000,22715
GDAX.ETH-USD,D,20180301,000000,849.9900000,878.0000000,845.5400000,868.7400000,19016
GDAX.ETH-USD,D,20180302,000000,868.7500000,873.1200000,847.0000000,854.3100000,18971
GDAX.ETH-USD,D,20180303,000000,854.3000000,866.7200000,851.0400000,854.3400000,16519
GDAX.ETH-USD,D,20180304,000000,854.3600000,865.0000000,836.6000000,861.7400000,14219
GDAX.ETH-USD,D,20180305,000000,861.7400000,866.0000000,848.8300000,848.8300000,18187
GDAX.ETH-USD,D,20180306,000000,848.8300000,849.9700000,800.8900000,815.4300000,58828
GDAX.ETH-USD,D,20180307,000000,815.4400000,825.0000000,724.7100000,751.3800000,60929
GDAX.ETH-USD,D,20180308,000000,751.3800000,774.0000000,686.0000000,698.8300000,55886
GDAX.ETH-USD,D,20180309,000000,698.8100000,734.0000000,641.6000000,728.4600000,97287
GDAX.ETH-USD,D,20180310,000000,728.4600000,749.0000000,680.2000000,683.6000000,62313
GDAX.ETH-USD,D,20180311,000000,683.6000000,735.0000000,666.0000000,719.7900000,61374
GDAX.ETH-USD,D,20180312,000000,719.7900000,739.0000000,678.0000000,696.5100000,72242
GDAX.ETH-USD,D,20180313,000000,696.5100000,713.4500000,679.7800000,690.3900000,61122
GDAX.ETH-USD,D,20180314,000000,690.3200000,702.5000000,585.5200000,614.6300000,138652
GDAX.ETH-USD,D,20180315,000000,614.6300000,621.4700000,571.1600000,610.9900000,142001
GDAX.ETH-USD,D,20180316,000000,611.0000000,626.1300000,585.0000000,600.5100000,84026
GDAX.ETH-USD,D,20180317,000000,600.5200000,609.9400000,541.1100000,549.7900000,97431
GDAX.ETH-USD,D,20180318,000000,549.7900000,587.7400000,450.0000000,538.0000000,414032
GDAX.ETH-USD,D,20180319,000000,538.0100000,560.9000000,516.4000000,555.5500000,157015
GDAX.ETH-USD,D,20180320,000000,555.4400000,567.0400000,515.9700000,558.0000000,123255
GDAX.ETH-USD,D,20180321,000000,558.0000000,589.7500000,545.2000000,559.9800000,114212
GDAX.ETH-USD,D,20180322,000000,559.9900000,578.7300000,517.6000000,539.8900000,92697
GDAX.ETH-USD,D,20180323,000000,539.9000000,543.0400000,507.8400000,543.0400000,82669
GDAX.ETH-USD,D,20180324,000000,543.0400000,545.9400000,517.7000000,519.5700000,46552
GDAX.ETH-USD,D,20180325,000000,519.5800000,536.0000000,510.2000000,522.5500000,46621
GDAX.ETH-USD,D,20180326,000000,522.5500000,525.0000000,466.1000000,486.7500000,139018
GDAX.ETH-USD,D,20180327,000000,486.7500000,493.0000000,445.0000000,449.0000000,153747
GDAX.ETH-USD,D,20180328,000000,449.0000000,464.8900000,439.1800000,445.4700000,80954
GDAX.ETH-USD,D,20180329,000000,445.7400000,448.0000000,379.1000000,383.2900000,239017
GDAX.ETH-USD,D,20180330,000000,383.3000000,411.0000000,365.0000000,394.4600000,277049
GDAX.ETH-USD,D,20180331,000000,394.4700000,438.7700000,388.8800000,394.5400000,150719
GDAX.ETH-USD,D,20180401,000000,394.7300000,400.6500000,360.0000000,378.1800000,106799
GDAX.ETH-USD,D,20180402,000000,378.6900000,393.9600000,375.3600000,384.0000000,70586
GDAX.ETH-USD,D,20180403,000000,384.0000000,421.5900000,380.8900000,416.2800000,160459
GDAX.ETH-USD,D,20180404,000000,416.2900000,418.0000000,370.0800000,378.4300000,109167
GDAX.ETH-USD,D,20180405,000000,378.4200000,387.2000000,366.5400000,381.5500000,67740
GDAX.ETH-USD,D,20180406,000000,381.5500000,386.2100000,363.3300000,370.3200000,76825
GDAX.ETH-USD,D,20180407,000000,370.3200000,395.9000000,369.2000000,384.6100000,35158
GDAX.ETH-USD,D,20180408,000000,384.6200000,404.1000000,384.6100000,399.9000000,34667
GDAX.ETH-USD,D,20180409,000000,399.9000000,432.0000000,388.0000000,398.8000000,127498
GDAX.ETH-USD,D,20180410,000000,398.8000000,418.2600000,392.2500000,415.4500000,58828
GDAX.ETH-USD,D,20180411,000000,415.4500000,433.8300000,410.1100000,430.8100000,82914
GDAX.ETH-USD,D,20180412,000000,430.8200000,497.0000000,413.8100000,493.4100000,230140
GDAX.ETH-USD,D,20180413,000000,493.4200000,529.3600000,481.1800000,495.7600000,201099
GDAX.ETH-USD,D,20180414,000000,495.7600000,513.8600000,488.0000000,502.4000000,61059
GDAX.ETH-USD,D,20180415,000000,502.4000000,534.5700000,502.4000000,533.7400000,94587
GDAX.ETH-USD,D,20180416,000000,534.0000000,537.5000000,498.2900000,511.2800000,126273
GDAX.ETH-USD,D,20180417,000000,511.2900000,522.0000000,500.4900000,502.4200000,76657
GDAX.ETH-USD,D,20180418,000000,502.4300000,526.4900000,501.2000000,525.8900000,71567
GDAX.ETH-USD,D,20180419,000000,525.9000000,569.9500000,521.1800000,567.2900000,112092
GDAX.ETH-USD,D,20180420,000000,567.2900000,622.2200000,557.4000000,617.1700000,162327
GDAX.ETH-USD,D,20180421,000000,617.1700000,624.2100000,572.0000000,605.1600000,99566
GDAX.ETH-USD,D,20180422,000000,605.1600000,643.4700000,590.7000000,620.0700000,80253
GDAX.ETH-USD,D,20180423,000000,620.0800000,647.4700000,618.7000000,642.8500000,91074
GDAX.ETH-USD,D,20180424,000000,642.8500000,711.0000000,642.8500000,703.3800000,196820
GDAX.ETH-USD,D,20180425,000000,703.3800000,704.0000000,578.7500000,617.4900000,306388
GDAX.ETH-USD,D,20180426,000000,617.5000000,666.8200000,600.0000000,661.0000000,134812
GDAX.ETH-USD,D,20180427,000000,661.0100000,685.9100000,638.3300000,643.1100000,109276
GDAX.ETH-USD,D,20180428,000000,643.1100000,693.1500000,638.7000000,682.0000000,66023
GDAX.ETH-USD,D,20180429,000000,682.0100000,696.7100000,666.0400000,687.5100000,53597
GDAX.ETH-USD,D,20180430,000000,688.0000000,692.4500000,662.1100000,669.8100000,79129
GDAX.ETH-USD,D,20180501,000000,669.8200000,675.0100000,627.2000000,670.7500000,149654
GDAX.ETH-USD,D,20180502,000000,670.7400000,689.9800000,660.6300000,685.0200000,95786
GDAX.ETH-USD,D,20180503,000000,685.7100000,784.7600000,684.0000000,775.5100000,144479
GDAX.ETH-USD,D,20180504,000000,775.5100000,805.3100000,757.1000000,783.0100000,134243
GDAX.ETH-USD,D,20180505,000000,783.0100000,824.6700000,778.5000000,812.0000000,76561
GDAX.ETH-USD,D,20180506,000000,812.0000000,828.9700000,750.7000000,784.2800000,95643
GDAX.ETH-USD,D,20180507,000000,784.8800000,789.9800000,695.1100000,752.4200000,214697
GDAX.ETH-USD,D,20180508,000000,752.4300000,776.0000000,720.0000000,746.9900000,123272
GDAX.ETH-USD,D,20180509,000000,746.9900000,759.5000000,708.8000000,750.0000000,81473
GDAX.ETH-USD,D,20180510,000000,750.0000000,768.0000000,723.0100000,723.5100000,79737
GDAX.ETH-USD,D,20180511,000000,723.5100000,735.1900000,662.1800000,678.0500000,179018
GDAX.ETH-USD,D,20180512,000000,678.0500000,692.3900000,637.6500000,684.6600000,96386
GDAX.ETH-USD,D,20180513,000000,684.7000000,740.3100000,671.0000000,729.2900000,77753
GDAX.ETH-USD,D,20180514,000000,729.2900000,746.0600000,684.0000000,726.9000000,157393
GDAX.ETH-USD,D,20180515,000000,726.9100000,738.0000000,694.7500000,706.0800000,85384
GDAX.ETH-USD,D,20180516,000000,706.0900000,710.4400000,677.5500000,707.4500000,68732
GDAX.ETH-USD,D,20180517,000000,707.4500000,717.1700000,661.0000000,668.5600000,73384
GDAX.ETH-USD,D,20180518,000000,668.5600000,694.7100000,656.5000000,694.5000000,81455
GDAX.ETH-USD,D,20180519,000000,694.5000000,715.7600000,679.8800000,695.9600000,36895
GDAX.ETH-USD,D,20180520,000000,695.9700000,723.0000000,687.7000000,714.0000000,42196
GDAX.ETH-USD,D,20180521,000000,714.0000000,717.0000000,686.0500000,696.7700000,48390
GDAX.ETH-USD,D,20180522,000000,696.7700000,699.0000000,638.0000000,640.5000000,68406
GDAX.ETH-USD,D,20180523,000000,640.1300000,648.4600000,563.2700000,577.2000000,182741
GDAX.ETH-USD,D,20180524,000000,577.2000000,609.2100000,545.3600000,602.6400000,117423
GDAX.ETH-USD,D,20180525,000000,602.6500000,616.0000000,568.2700000,584.0200000,95517
GDAX.ETH-USD,D,20180526,000000,584.0200000,606.0000000,577.6500000,584.9900000,41946
GDAX.ETH-USD,D,20180527,000000,585.0000000,589.5000000,556.0000000,570.7500000,48396
GDAX.ETH-USD,D,20180528,000000,570.7500000,575.0000000,507.0000000,511.3300000,101435
GDAX.ETH-USD,D,20180529,000000,511.3300000,573.6400000,510.9100000,566.6600000,133705
GDAX.ETH-USD,D,20180530,000000,566.6500000,585.9200000,541.2300000,557.2200000,96131
GDAX.ETH-USD,D,20180531,000000,557.2200000,589.0000000,553.6000000,577.1000000,92562
GDAX.ETH-USD,D,20180601,000000,577.1000000,588.0000000,561.1100000,578.8900000,94442
GDAX.ETH-USD,D,20180602,000000,578.8900000,600.0000000,571.7500000,590.4600000,61935
GDAX.ETH-USD,D,20180603,000000,590.4600000,627.8300000,590.4600000,618.6300000,50491
GDAX.ETH-USD,D,20180604,000000,618.6300000,626.5500000,576.1500000,591.5000000,65482
GDAX.ETH-USD,D,20180605,000000,591.5100000,612.0000000,574.3100000,607.6000000,63199
GDAX.ETH-USD,D,20180606,000000,607.6000000,611.6900000,592.6300000,606.1800000,75366
GDAX.ETH-USD,D,20180607,000000,606.1900000,615.2600000,594.0000000,603.5600000,90760
GDAX.ETH-USD,D,20180608,000000,603.5600000,607.0000000,591.0000000,598.5900000,38006
GDAX.ETH-USD,D,20180609,000000,598.6000000,608.0000000,591.8100000,593.4100000,24076
GDAX.ETH-USD,D,20180610,000000,593.4000000,593.4100000,505.0000000,525.2500000,130479
GDAX.ETH-USD,D,20180611,000000,525.2500000,536.8500000,509.9700000,531.6800000,105869
GDAX.ETH-USD,D,20180612,000000,531.6800000,538.9900000,485.0000000,494.1400000,68917
GDAX.ETH-USD,D,20180613,000000,494.1400000,502.4000000,450.1100000,476.0200000,140257
GDAX.ETH-USD,D,20180614,000000,476.0300000,530.0000000,459.4500000,519.7500000,209303
GDAX.ETH-USD,D,20180615,000000,519.7500000,521.0000000,482.2200000,487.4500000,94323
GDAX.ETH-USD,D,20180616,000000,487.4500000,502.9700000,484.1200000,497.3100000,42982
GDAX.ETH-USD,D,20180617,000000,496.9900000,507.8300000,493.3300000,496.5000000,31969
GDAX.ETH-USD,D,20180618,000000,496.5000000,525.0000000,488.0000000,517.4700000,70669
GDAX.ETH-USD,D,20180619,000000,517.4700000,547.4000000,514.4500000,538.5000000,69717
GDAX.ETH-USD,D,20180620,000000,538.5000000,541.8000000,516.6700000,536.0000000,57185
GDAX.ETH-USD,D,20180621,000000,536.0000000,544.2300000,521.5000000,525.4900000,51054
GDAX.ETH-USD,D,20180622,000000,525.5000000,525.6500000,449.0200000,462.0100000,106669
GDAX.ETH-USD,D,20180623,000000,462.0100000,481.7400000,457.8700000,475.1700000,45504
GDAX.ETH-USD,D,20180624,000000,475.1800000,476.9000000,421.1000000,454.7900000,141854
GDAX.ETH-USD,D,20180625,000000,454.7900000,473.2700000,445.0000000,458.4100000,79103
GDAX.ETH-USD,D,20180626,000000,458.4100000,460.7200000,429.0000000,429.0800000,64763
GDAX.ETH-USD,D,20180627,000000,429.0800000,446.0000000,420.1200000,441.4100000,67207
GDAX.ETH-USD,D,20180628,000000,441.5000000,443.7800000,417.0000000,420.0000000,48433
GDAX.ETH-USD,D,20180629,000000,420.0100000,442.0000000,404.2200000,434.6000000,86910
GDAX.ETH-USD,D,20180630,000000,434.5000000,462.4900000,434.5000000,453.2900000,55605
GDAX.ETH-USD,D,20180701,000000,453.3000000,455.8700000,444.8500000,451.4300000,31353
GDAX.ETH-USD,D,20180702,000000,451.4300000,481.9900000,442.7900000,476.3400000,71199
GDAX.ETH-USD,D,20180703,000000,476.3400000,486.7600000,459.3100000,461.7500000,64833
GDAX.ETH-USD,D,20180704,000000,461.7500000,482.0100000,451.3500000,466.9000000,53730
GDAX.ETH-USD,D,20180705,000000,466.9000000,477.9900000,457.8500000,467.2500000,53607
GDAX.ETH-USD,D,20180706,000000,467.2400000,474.9900000,451.6800000,469.3000000,40901
GDAX.ETH-USD,D,20180707,000000,469.3000000,486.6900000,462.0000000,484.4800000,25764
GDAX.ETH-USD,D,20180708,000000,484.4900000,494.7400000,479.3100000,486.0800000,37309
GDAX.ETH-USD,D,20180709,000000,486.0900000,488.0000000,469.0000000,471.6000000,41412
GDAX.ETH-USD,D,20180710,000000,471.6000000,473.0000000,427.8800000,432.5900000,97203
GDAX.ETH-USD,D,20180711,000000,432.7100000,448.5100000,425.3400000,446.2500000,55264
GDAX.ETH-USD,D,20180712,000000,446.2500000,447.1700000,418.2300000,431.4600000,44984
GDAX.ETH-USD,D,20180713,000000,431.3800000,442.3100000,425.1000000,432.8000000,50287
GDAX.ETH-USD,D,20180714,000000,432.8000000,440.0000000,428.1300000,434.1300000,23710
GDAX.ETH-USD,D,20180715,000000,434.1400000,454.2100000,431.2900000,449.4100000,35795
GDAX.ETH-USD,D,20180716,000000,449.4200000,479.9200000,444.0500000,478.1800000,63258
GDAX.ETH-USD,D,20180717,000000,478.1900000,510.7900000,466.1000000,499.0100000,94759
GDAX.ETH-USD,D,20180718,000000,499.0100000,515.8800000,468.8500000,478.8100000,94844
GDAX.ETH-USD,D,20180719,000000,478.9200000,483.8800000,462.0700000,468.3900000,49774
GDAX.ETH-USD,D,20180720,000000,468.3800000,468.7300000,441.0000000,448.2100000,60551
GDAX.ETH-USD,D,20180721,000000,448.2100000,468.8500000,442.0000000,461.5000000,32784
GDAX.ETH-USD,D,20180722,000000,461.5000000,471.7400000,455.0000000,456.9000000,29198
GDAX.ETH-USD,D,20180723,000000,456.9000000,469.3000000,445.6600000,449.0000000,58370
GDAX.ETH-USD,D,20180724,000000,449.0000000,483.9200000,447.9900000,478.7900000,84059
GDAX.ETH-USD,D,20180725,000000,478.7900000,484.4300000,463.5500000,470.8100000,61808
GDAX.ETH-USD,D,20180726,000000,470.8100000,483.8800000,460.0000000,461.4200000,43672
GDAX.ETH-USD,D,20180727,000000,461.4300000,473.3300000,454.2500000,469.3000000,41816
GDAX.ETH-USD,D,20180728,000000,469.3000000,471.0100000,461.2500000,468.1200000,18502
GDAX.ETH-USD,D,20180729,000000,468.1200000,471.3700000,462.0000000,466.0100000,19113
GDAX.ETH-USD,D,20180730,000000,466.0100000,469.0000000,446.0000000,456.4600000,47824
GDAX.ETH-USD,D,20180731,000000,456.4700000,457.3000000,427.3300000,432.3500000,56275
GDAX.ETH-USD,D,20180801,000000,432.3600000,435.4800000,407.7800000,419.6000000,72283
GDAX.ETH-USD,D,20180802,000000,419.5900000,424.6100000,407.2900000,410.7100000,42228
GDAX.ETH-USD,D,20180803,000000,410.7100000,420.2700000,395.0000000,417.8000000,94476
GDAX.ETH-USD,D,20180804,000000,417.8000000,419.1600000,401.0000000,407.0000000,36768
GDAX.ETH-USD,D,20180805,000000,407.0000000,413.3300000,400.5000000,408.8300000,29441
GDAX.ETH-USD,D,20180806,000000,408.9600000,413.1700000,401.0000000,404.9900000,33733
GDAX.ETH-USD,D,20180807,000000,404.9900000,410.0000000,369.1000000,378.0800000,75638
GDAX.ETH-USD,D,20180808,000000,378.0700000,380.7700000,347.1800000,355.7000000,178623
GDAX.ETH-USD,D,20180809,000000,355.6900000,371.0900000,351.0000000,363.9900000,91994
GDAX.ETH-USD,D,20180810,000000,363.9900000,366.4600000,326.0000000,330.9900000,93073
GDAX.ETH-USD,D,20180811,000000,331.0000000,332.0000000,305.1400000,318.0200000,134640
GDAX.ETH-USD,D,20180812,000000,318.3200000,328.1200000,313.2900000,318.1500000,57562
GDAX.ETH-USD,D,20180813,000000,318.1600000,322.2700000,281.4100000,284.1100000,206424
GDAX.ETH-USD,D,20180814,000000,284.1100000,285.0000000,250.2800000,279.4000000,338675
GDAX.ETH-USD,D,20180815,000000,279.3900000,305.4000000,275.9300000,281.2100000,253738
GDAX.ETH-USD,D,20180816,000000,281.2100000,298.8900000,277.8400000,286.6700000,117451
GDAX.ETH-USD,D,20180817,000000,286.6700000,319.0000000,285.4200000,317.5400000,161034
GDAX.ETH-USD,D,20180818,000000,317.5500000,322.1600000,283.1000000,296.6100000,95981
GDAX.ETH-USD,D,20180819,000000,296.5900000,307.6500000,289.3300000,300.0300000,61264
GDAX.ETH-USD,D,20180820,000000,300.0300000,304.0000000,269.0000000,270.7600000,94690
GDAX.ETH-USD,D,20180821,000000,270.7600000,286.4200000,269.1300000,281.4900000,71808
GDAX.ETH-USD,D,20180822,000000,281.5000000,298.9900000,259.1100000,270.4700000,144194
GDAX.ETH-USD,D,20180823,000000,270.4800000,280.3900000,268.6000000,275.8700000,93704
GDAX.ETH-USD,D,20180824,000000,275.8700000,283.3800000,270.2700000,281.3500000,73598
GDAX.ETH-USD,D,20180825,000000,281.3500000,282.9500000,276.9900000,277.9700000,31704
GDAX.ETH-USD,D,20180826,000000,277.9700000,277.9700000,270.0000000,274.2500000,39842
GDAX.ETH-USD,D,20180827,000000,274.2600000,288.6400000,271.3200000,287.9900000,57791
GDAX.ETH-USD,D,20180828,000000,288.1100000,297.6400000,282.8500000,295.3900000,78301
GDAX.ETH-USD,D,20180829,000000,295.4000000,297.3200000,284.1100000,289.0000000,57390
GDAX.ETH-USD,D,20180830,000000,288.9900000,290.9900000,272.1300000,284.5200000,81287
GDAX.ETH-USD,D,20180831,000000,284.5200000,284.7000000,276.6600000,281.9400000,49731
GDAX.ETH-USD,D,20180901,000000,281.9500000,302.2000000,281.9400000,294.6400000,59059
GDAX.ETH-USD,D,20180902,000000,294.6500000,298.7200000,288.4200000,295.0600000,44376
GDAX.ETH-USD,D,20180903,000000,295.0600000,296.3800000,285.7600000,288.6000000,54059
GDAX.ETH-USD,D,20180904,000000,288.6000000,292.1100000,282.1000000,285.4300000,73153
GDAX.ETH-USD,D,20180905,000000,285.4300000,287.9500000,225.5400000,227.5600000,212678
GDAX.ETH-USD,D,20180906,000000,227.5600000,233.6000000,211.0000000,229.0300000,278641
GDAX.ETH-USD,D,20180907,000000,229.3500000,234.2300000,214.0000000,215.2100000,126722
GDAX.ETH-USD,D,20180908,000000,215.2000000,220.0000000,190.0000000,197.0000000,186638
GDAX.ETH-USD,D,20180909,000000,197.0000000,208.5000000,185.3900000,195.9100000,148088
GDAX.ETH-USD,D,20180910,000000,195.9200000,202.7000000,186.5900000,196.9400000,135123
GDAX.ETH-USD,D,20180911,000000,196.9400000,199.2500000,175.5000000,185.1500000,173527
GDAX.ETH-USD,D,20180912,000000,185.1500000,185.1500000,167.0000000,182.7900000,249787
GDAX.ETH-USD,D,20180913,000000,182.9200000,215.0000000,182.9100000,211.3900000,275539
GDAX.ETH-USD,D,20180914,000000,211.1500000,224.3000000,202.5000000,210.0000000,218493
GDAX.ETH-USD,D,20180915,000000,210.0000000,227.5500000,208.2600000,221.6900000,114466
GDAX.ETH-USD,D,20180916,000000,221.7000000,223.4300000,208.0100000,220.1900000,94967
GDAX.ETH-USD,D,20180917,000000,220.1900000,224.9000000,192.2000000,195.9700000,223795
GDAX.ETH-USD,D,20180918,000000,196.0900000,214.8700000,194.0500000,208.5000000,142662
GDAX.ETH-USD,D,20180919,000000,208.2200000,214.6800000,197.3400000,209.8100000,167125
GDAX.ETH-USD,D,20180920,000000,209.8100000,227.3400000,206.6400000,224.4100000,146771
GDAX.ETH-USD,D,20180921,000000,224.4100000,252.0000000,221.0000000,247.7600000,271987
GDAX.ETH-USD,D,20180922,000000,247.7600000,255.0000000,232.6700000,240.7100000,123236
GDAX.ETH-USD,D,20180923,000000,240.7100000,249.7900000,237.1000000,244.3500000,73790
GDAX.ETH-USD,D,20180924,000000,244.3500000,245.7900000,225.1500000,228.0100000,114703
GDAX.ETH-USD,D,20180925,000000,228.0100000,228.0100000,203.2400000,219.1900000,233947
GDAX.ETH-USD,D,20180926,000000,219.1900000,222.4300000,207.2300000,214.1500000,149797
GDAX.ETH-USD,D,20180927,000000,214.1500000,233.5000000,210.0100000,229.0000000,167983
GDAX.ETH-USD,D,20180928,000000,229.0000000,234.5900000,215.0000000,220.6700000,136334
GDAX.ETH-USD,D,20180929,000000,220.6700000,235.3500000,213.7000000,231.0100000,103374
GDAX.ETH-USD,D,20180930,000000,231.0100000,238.6900000,225.5000000,232.2700000,87803
GDAX.ETH-USD,D,20181001,000000,232.2700000,234.9200000,223.4500000,230.4000000,84931
GDAX.ETH-USD,D,20181002,000000,230.4000000,231.0800000,221.4400000,224.8500000,75206
GDAX.ETH-USD,D,20181003,000000,224.8500000,224.9000000,214.0000000,219.0100000,93507
GDAX.ETH-USD,D,20181004,000000,219.1000000,225.6600000,218.3100000,221.0000000,68580
